# pofo simdata v1
# id: USSCV-USD
# name: US small-cap value total return (USD, daily)
# source: Ken French Data Library, 6 Portfolios formed on Size and Book-to-Market (2x3) [Daily], value-weighted SMALL HiBM (small x high book-to-market), daily returns cumulated to a total-return index from 1963-07 (the standard reliable-value start; pre-1963 book equity is hand-collected). https://mba.tuck.dartmouth.edu/pages/faculty/ken.french/ftp/6_Portfolios_2x3_Daily_CSV.zip . Gross of fees/costs. Extends DFSVX (hence ZPRV) before its 1993 inception.
2020-07-10,225674.600976
2020-07-13,224681.632732
2020-07-14,228051.857223
2020-07-15,238359.801169
2020-07-16,238359.801169
2020-07-17,236786.626481
2020-07-20,234016.222951
2020-07-21,242791.831312
2020-07-22,241796.384804
2020-07-23,243996.731905
2020-07-24,240995.572103
2020-07-27,240682.277859
2020-07-28,239190.047737
2020-07-29,245002.365897
2020-07-30,241768.334667
2020-07-31,238335.224314
2020-08-03,241552.749843
2020-08-04,243992.432616
2020-08-05,249921.448729
2020-08-06,248796.802209
2020-08-07,255738.232991
2020-08-10,262182.836462
2020-08-11,261710.907357
2020-08-12,261710.907357
2020-08-13,259591.049007
2020-08-14,261953.327553
2020-08-17,260800.732912
2020-08-18,255715.118620
2020-08-19,256124.262810
2020-08-20,252845.872246
2020-08-21,249685.298843
2020-08-24,256052.273963
2020-08-25,256077.879191
2020-08-26,252159.887639
2020-08-27,253672.846965
2020-08-28,255524.658748
2020-08-31,251180.739549
2020-09-01,253918.609610
2020-09-02,254604.189856
2020-09-03,250275.918629
2020-09-04,251802.601732
2020-09-08,244878.030185
2020-09-09,245808.566699
2020-09-10,242023.114772
2020-09-11,241781.091657
2020-09-14,247124.453783
2020-09-15,245320.445270
2020-09-16,248534.143103
2020-09-17,247465.446288
2020-09-18,246599.317226
2020-09-21,235650.307541
2020-09-22,234684.141280
2020-09-23,227502.806557
2020-09-24,228435.568064
2020-09-25,230331.583279
2020-09-28,237748.260261
2020-09-29,236345.545525
2020-09-30,236629.160180
2020-10-01,240202.260498
2020-10-02,245030.325934
2020-10-05,252283.223582
2020-10-06,251173.177398
2020-10-07,257804.149282
2020-10-08,262289.941479
2020-10-09,261555.529643
2020-10-12,263543.351668
2020-10-13,259326.658042
2020-10-14,258263.418744
2020-10-15,262550.591495
2020-10-16,262156.765607
2020-10-19,259561.413628
2020-10-20,262520.413743
2020-10-21,261575.340254
2020-10-22,267120.737467
2020-10-23,269391.263736
2020-10-26,262845.056027
2020-10-27,257404.163367
2020-10-28,249501.855552
2020-10-29,253568.735797
2020-10-30,251261.260302
2020-11-02,257065.395414
2020-11-03,264340.346105
2020-11-04,256304.399583
2020-11-05,265505.727528
2020-11-06,261284.186460
2020-11-09,279182.153233
2020-11-10,287278.435677
2020-11-11,284491.834851
2020-11-12,278915.794888
2020-11-13,286781.220303
2020-11-16,296503.103672
2020-11-17,297511.214224
2020-11-18,294714.608811
2020-11-19,296247.124776
2020-11-20,295269.509265
2020-11-23,303743.744180
2020-11-24,314587.395848
2020-11-25,311441.521889
2020-11-27,310133.467497
2020-11-30,300612.370045
2020-12-01,304430.147145
2020-12-02,307626.663690
2020-12-03,309134.034342
2020-12-04,318995.410037
2020-12-07,317240.935282
2020-12-08,320223.000074
2020-12-09,319262.331074
2020-12-10,322742.290482
2020-12-11,319643.964494
2020-12-14,316767.168813
2020-12-15,325034.791919
2020-12-16,323442.121439
2020-12-17,326450.133168
2020-12-18,323055.051783
2020-12-21,321859.748092
2020-12-22,321570.074318
2020-12-23,328290.888872
2020-12-24,327404.503472
2020-12-28,327666.427074
2020-12-29,322390.997599
2020-12-30,326356.406869
2020-12-31,326062.686103
2021-01-04,323845.459837
2021-01-05,331650.135419
2021-01-06,349691.902786
2021-01-07,354762.435377
2021-01-08,350292.428691
2021-01-11,352604.358720
2021-01-12,361243.165509
2021-01-13,357305.615005
2021-01-14,366416.908187
2021-01-15,359931.328913
2021-01-19,364034.546062
2021-01-20,365017.439336
2021-01-21,360272.212625
2021-01-22,366288.758576
2021-01-25,366948.078341
2021-01-26,366764.604302
2021-01-27,369808.750518
2021-01-28,361783.900632
2021-01-29,360445.300199
2021-02-01,365095.044572
2021-02-02,362758.436287
2021-02-03,366168.365588
2021-02-04,371880.592091
2021-02-05,376120.030841
2021-02-08,387704.527791
2021-02-09,389487.968618
2021-02-10,390422.739743
2021-02-11,388900.091058
2021-02-12,391933.511768
2021-02-16,395264.946618
2021-02-17,393209.568896
2021-02-18,384205.069768
2021-02-19,393272.309415
2021-02-22,398542.158361
2021-02-23,396868.281296
2021-02-24,410282.429204
2021-02-25,397604.702141
2021-02-26,394105.780762
2021-03-01,409318.263900
2021-03-02,405225.081261
2021-03-03,408872.106992
2021-03-04,403311.446337
2021-03-05,414200.855388
2021-03-08,425839.899425
2021-03-09,428735.610741
2021-03-10,440482.966475
2021-03-11,446958.066082
2021-03-12,451829.909003
2021-03-15,449570.759458
2021-03-16,440669.258420
2021-03-17,445340.352560
2021-03-18,435943.671121
2021-03-19,439692.786692
2021-03-22,430063.514664
2021-03-23,410968.694613
2021-03-24,403365.773762
2021-03-25,417120.546647
2021-03-26,426714.319220
2021-03-29,414552.961123
2021-03-30,422885.475641
2021-03-31,422462.590166
2021-04-01,428757.282759
2021-04-05,429228.915770
2021-04-06,428198.766372
2021-04-07,423017.561299
2021-04-08,424032.803446
2021-04-09,424456.836250
2021-04-12,423353.248475
2021-04-13,418992.710016
2021-04-14,425277.600666
2021-04-15,424597.156505
2021-04-16,426210.625700
2021-04-19,423397.635570
2021-04-20,409383.173833
2021-04-21,419249.308322
2021-04-22,415601.839340
2021-04-23,426116.565875
2021-04-26,429951.614968
2021-04-27,431800.406912
2021-04-28,432879.907930
2021-04-29,433702.379755
2021-04-30,427543.805962
2021-05-03,435838.155798
2021-05-04,436186.826323
2021-05-05,438324.141772
2021-05-06,441041.751451
2021-05-07,446201.939943
2021-05-10,438705.747352
2021-05-11,437301.888960
2021-05-12,424401.483236
2021-05-13,433780.756015
2021-05-14,445102.433747
2021-05-17,450176.601492
2021-05-18,444504.376313
2021-05-19,439970.431675
2021-05-20,440014.428718
2021-05-21,444018.560019
2021-05-24,444284.971155
2021-05-25,436332.270172
2021-05-26,447938.708558
2021-05-27,455598.460474
2021-05-28,453366.028018
2021-06-01,463566.763649
2021-06-02,466348.164230
2021-06-03,463456.805612
2021-06-04,463039.694487
2021-06-07,468040.523188
2021-06-08,472908.144629
2021-06-09,467753.445852
2021-06-10,458211.275557
2021-06-11,463343.241843
2021-06-14,457088.108078
2021-06-15,460836.230565
2021-06-16,461435.317664
2021-06-17,447038.535753
2021-06-18,434834.383727
2021-06-21,447531.547732
2021-06-22,448605.623446
2021-06-23,449637.416380
2021-06-24,456067.231435
2021-06-25,455246.310418
2021-06-28,447416.073879
2021-06-29,445044.768687
2021-06-30,447091.974623
2021-07-01,452501.787516
2021-07-02,447162.266423
2021-07-06,436653.953163
2021-07-07,433684.706281
2021-07-08,428176.910511
2021-07-09,440636.858607
2021-07-12,443324.743445
2021-07-13,435034.570742
2021-07-14,430858.238863
2021-07-15,430944.410511
2021-07-16,422282.427860
2021-07-19,411091.943521
2021-07-20,420917.040971
2021-07-21,429714.207128
2021-07-22,421291.808668
2021-07-23,423566.784435
2021-07-26,428395.445777
2021-07-27,424711.244944
2021-07-28,429552.953136
2021-07-29,434278.035621
2021-07-30,430760.383532
2021-08-02,427701.984809
2021-08-03,431979.004657
2021-08-04,422950.643460
2021-08-05,430013.919206
2021-08-06,437152.150264
2021-08-09,434485.522148
2021-08-10,440959.356428
2021-08-11,446559.540254
2021-08-12,443790.871105
2021-08-13,439929.890526
2021-08-16,436674.409336
2021-08-17,431172.311779
2021-08-18,426989.940354
2021-08-19,420969.382195
2021-08-20,427368.116805
2021-08-23,432582.007830
2021-08-24,436605.020503
2021-08-25,438700.724601
2021-08-26,433348.575761
2021-08-27,445742.345028
2021-08-30,441463.218515
2021-08-31,442920.047137
2021-09-01,443141.507160
2021-09-02,444382.303380
2021-09-03,441893.762481
2021-09-07,440126.187431
2021-09-08,435548.875082
2021-09-09,435287.545757
2021-09-10,431326.429091
2021-09-13,436071.019811
2021-09-14,427611.242026
2021-09-15,433555.038290
2021-09-16,431647.396122
2021-09-17,432467.526175
2021-09-20,423169.474362
2021-09-21,422661.670993
2021-09-22,429043.862225
2021-09-23,439083.488601
2021-09-24,440576.372462
2021-09-27,453617.433087
2021-09-28,447992.576916
2021-09-29,450098.142028
2021-09-30,444606.944695
2021-10-01,453276.780117
2021-10-04,454817.921169
2021-10-05,457137.492567
2021-10-06,453388.965128
2021-10-07,459781.749536
2021-10-08,460011.640411
2021-10-11,456929.562420
2021-10-12,457523.570852
2021-10-13,456471.266639
2021-10-14,461492.450572
2021-10-15,459738.779259
2021-10-18,460704.230696
2021-10-19,460519.949004
2021-10-20,466783.020310
2021-10-21,465429.349551
2021-10-22,466313.665315
2021-10-25,470883.539235
2021-10-26,466786.852444
2021-10-27,455303.895874
2021-10-28,461996.863143
2021-10-29,461350.067535
2021-11-01,473714.249345
2021-11-02,470777.220999
2021-11-03,480286.920863
2021-11-04,476540.682880
2021-11-05,486405.075016
2021-11-08,487621.087703
2021-11-09,486792.131854
2021-11-10,481972.889749
2021-11-11,486166.053890
2021-11-12,484464.472701
2021-11-15,484076.901123
2021-11-16,483205.562701
2021-11-17,477503.737061
2021-11-18,475498.221365
2021-11-19,468841.246266
2021-11-22,473857.847601
2021-11-23,478169.954015
2021-11-24,476352.908189
2021-11-26,456441.356627
2021-11-29,454387.370522
2021-11-30,444209.093423
2021-12-01,437634.798840
2021-12-02,451464.058483
2021-12-03,445369.293694
2021-12-06,456236.304460
2021-12-07,460114.313048
2021-12-08,462506.907476
2021-12-09,457696.835638
2021-12-10,459802.241082
2021-12-13,450560.216036
2021-12-14,450064.599798
2021-12-15,452674.974477
2021-12-16,450502.134600
2021-12-17,447528.820511
2021-12-20,439652.313270
2021-12-21,452797.917437
2021-12-22,457008.938069
2021-12-23,459796.692592
2021-12-27,465911.988603
2021-12-28,465166.529421
2021-12-29,465678.212604
2021-12-30,463582.660647
2021-12-31,463953.526775
2022-01-03,471515.969262
2022-01-04,479578.892336
2022-01-05,472960.703622
2022-01-06,480386.186669
2022-01-07,479713.646007
2022-01-10,477411.020507
2022-01-11,481325.790875
2022-01-12,480555.669609
2022-01-13,483583.170328
2022-01-14,487500.194008
2022-01-18,478725.190515
2022-01-19,470060.264567
2022-01-20,459577.920667
2022-01-21,452592.336273
2022-01-24,461870.479167
2022-01-25,462655.658981
2022-01-26,457288.853337
2022-01-27,450063.689454
2022-01-28,453619.192601
2022-01-31,459198.708670
2022-02-01,465168.291883
2022-02-02,463028.517740
2022-02-03,459185.381043
2022-02-04,461343.552334
2022-02-07,462450.776859
2022-02-08,468185.166492
2022-02-09,468700.170176
2022-02-10,464903.698797
2022-02-11,466763.313592
2022-02-14,463822.704717
2022-02-15,473238.305622
2022-02-16,473900.839250
2022-02-17,465844.524983
2022-02-18,464866.251481
2022-02-22,458125.690834
2022-02-23,453177.933373
2022-02-24,454945.327313
2022-02-25,467501.818347
2022-02-28,469091.324530
2022-03-01,458583.678860
2022-03-02,473808.656998
2022-03-03,473240.086610
2022-03-04,468081.769666
2022-03-07,458860.558803
2022-03-08,461154.861597
2022-03-09,467887.722577
2022-03-10,470788.626457
2022-03-11,468670.077638
2022-03-14,463842.775838
2022-03-15,465048.767055
2022-03-16,473466.149739
2022-03-17,476733.066172
2022-03-18,477162.125932
2022-03-21,478164.166396
2022-03-22,479981.190228
2022-03-23,472637.478018
2022-03-24,476749.424077
2022-03-25,484568.114631
2022-03-28,479237.865371
2022-03-29,485659.652766
2022-03-30,477209.174808
2022-03-31,471673.548381
2022-04-01,474692.259090
2022-04-04,472651.082376
2022-04-05,464474.218651
2022-04-06,459411.449668
2022-04-07,457941.333029
2022-04-08,459773.098361
2022-04-11,457382.278249
2022-04-12,460263.786602
2022-04-13,468594.561140
2022-04-14,468079.107123
2022-04-18,470232.271015
2022-04-19,477661.940897
2022-04-20,481817.599783
2022-04-21,471651.248428
2022-04-22,459293.985719
2022-04-25,458053.891958
2022-04-26,447839.290167
2022-04-27,447257.099090
2022-04-28,456560.046751
2022-04-29,445283.013596
2022-05-02,446886.032445
2022-05-03,453678.700138
2022-05-04,465202.139122
2022-05-05,452641.681365
2022-05-06,449111.076251
2022-05-09,435952.121717
2022-05-10,432464.504743
2022-05-11,428269.599047
2022-05-12,429254.619125
2022-05-13,436551.947650
2022-05-16,437599.672324
2022-05-17,450858.942396
2022-05-18,439001.352211
2022-05-19,436235.643692
2022-05-20,435275.925275
2022-05-23,443459.112671
2022-05-24,440266.207059
2022-05-25,449071.531201
2022-05-26,458232.590437
2022-05-27,467351.418987
2022-05-31,463612.607635
2022-06-01,463983.497721
2022-06-02,469829.689792
2022-06-03,467715.456188
2022-06-06,472018.438385
2022-06-07,477588.255958
2022-06-08,470137.879165
2022-06-09,460311.997491
2022-06-10,449218.478351
2022-06-13,430126.693021
2022-06-14,430427.781706
2022-06-15,432752.091728
2022-06-16,413667.724482
2022-06-17,411599.385860
2022-06-21,419337.454314
2022-06-22,413424.796208
2022-06-23,408711.753531
2022-06-24,419133.903247
2022-06-27,423995.856524
2022-06-28,421367.082214
2022-06-29,414625.208898
2022-06-30,411432.594790
2022-07-01,416452.072446
2022-07-05,414702.973742
2022-07-06,410846.236086
2022-07-07,417789.537476
2022-07-08,417873.095384
2022-07-11,412649.681691
2022-07-12,413557.510991
2022-07-13,411696.502191
2022-07-14,406344.447663
2022-07-15,415162.122177
2022-07-18,416158.511271
2022-07-19,429017.809269
2022-07-20,434380.531885
2022-07-21,432990.514183
2022-07-22,428833.805246
2022-07-25,433293.676821
2022-07-26,431213.867172
2022-07-27,441476.757211
2022-07-28,443860.731700
2022-07-29,447544.775773
2022-08-01,448081.829504
2022-08-02,444407.558502
2022-08-03,448496.108040
2022-08-04,446522.725165
2022-08-05,449469.775151
2022-08-08,452795.851487
2022-08-09,449716.839697
2022-08-10,459610.610170
2022-08-11,463333.456113
2022-08-12,471627.124977
2022-08-15,472240.240240
2022-08-16,474223.649249
2022-08-17,468390.698363
2022-08-18,471809.950461
2022-08-19,463458.914338
2022-08-22,453679.931245
2022-08-23,453634.563252
2022-08-24,455403.738049
2022-08-25,463100.061222
2022-08-26,451568.869697
2022-08-29,447053.181000
2022-08-30,440973.257739
2022-08-31,437136.790396
2022-09-01,431891.148912
2022-09-02,430422.719005
2022-09-06,424482.885483
2022-09-07,430001.162994
2022-09-08,431635.167414
2022-09-09,439965.726145
2022-09-12,445069.328568
2022-09-13,429536.409001
2022-09-14,430395.481819
2022-09-15,429835.967693
2022-09-16,426440.263548
2022-09-19,431642.834763
2022-09-20,426376.792179
2022-09-21,421302.908352
2022-09-22,412961.110767
2022-09-23,402595.786887
2022-09-26,397362.041657
2022-09-27,395613.648674
2022-09-28,405424.867161
2022-09-29,397600.167225
2022-09-30,394021.765720
2022-10-03,405093.777336
2022-10-04,420851.925275
2022-10-05,419000.176804
2022-10-06,418036.476397
2022-10-07,408547.048383
2022-10-10,408179.356039
2022-10-11,408669.171266
2022-10-12,408342.235929
2022-10-13,420755.839902
2022-10-14,412719.403359
2022-10-17,422211.949637
2022-10-18,426307.405548
2022-10-19,421745.916309
2022-10-20,415630.600522
2022-10-21,424525.095374
2022-10-24,427921.296137
2022-10-25,435452.710949
2022-10-26,436323.616370
2022-10-27,438679.763899
2022-10-28,447497.227153
2022-10-31,448794.969112
2022-11-01,449468.161566
2022-11-02,437916.829813
2022-11-03,435333.120518
2022-11-04,442907.916815
2022-11-07,446628.343316
2022-11-08,445333.121120
2022-11-09,434867.792774
2022-11-10,456393.748516
2022-11-11,457580.372262
2022-11-14,452501.230130
2022-11-15,457931.244892
2022-11-16,450833.310596
2022-11-17,448579.144043
2022-11-18,449924.881475
2022-11-21,449564.941570
2022-11-22,455004.677363
2022-11-23,455095.678298
2022-11-25,457280.137554
2022-11-28,448454.630899
2022-11-29,451459.276926
2022-11-30,460578.754320
2022-12-01,459657.596812
2022-12-02,461220.432641
2022-12-05,447568.307835
2022-12-06,444345.816018
2022-12-07,441813.044867
2022-12-08,442652.489652
2022-12-09,438668.617245
2022-12-12,442572.767939
2022-12-13,443103.855260
2022-12-14,438495.575166
2022-12-15,430076.460122
2022-12-16,429302.322494
2022-12-19,426812.369024
2022-12-20,429074.474580
2022-12-21,435768.036383
2022-12-22,430974.587983
2022-12-23,434336.189769
2022-12-27,433858.419960
2022-12-28,426179.125927
2022-12-29,435640.302523
2022-12-30,434899.714008
2023-01-03,433116.625181
2023-01-04,438227.401358
2023-01-05,436299.200792
2023-01-06,446159.562730
2023-01-09,444330.308523
2023-01-10,449306.807978
2023-01-11,452856.331761
2023-01-12,459785.033637
2023-01-13,461716.130778
2023-01-17,460100.124321
2023-01-18,450438.021710
2023-01-19,448456.094414
2023-01-20,455721.083144
2023-01-23,459047.847051
2023-01-24,457441.179586
2023-01-25,459179.456069
2023-01-26,461704.943077
2023-01-27,462489.841480
2023-01-30,458558.677828
2023-01-31,470572.915187
2023-02-01,475137.472464
2023-02-02,483167.295749
2023-02-03,481959.377509
2023-02-06,476609.628419
2023-02-07,480184.200632
2023-02-08,474614.063905
2023-02-09,467210.084508
2023-02-10,469733.018964
2023-02-13,473678.776324
2023-02-14,472684.050893
2023-02-15,476323.718085
2023-02-16,472751.290200
2023-02-17,474122.268941
2023-02-21,462601.097806
2023-02-22,462601.097806
2023-02-23,464914.103295
2023-02-24,461845.670213
2023-02-27,462954.099822
2023-02-28,462213.373262
2023-03-01,462028.487913
2023-03-02,462490.516401
2023-03-03,467809.157339
2023-03-06,460230.648990
2023-03-07,454569.812008
2023-03-08,455160.752763
2023-03-09,440049.415772
2023-03-10,429048.180377
2023-03-13,412272.396524
2023-03-14,418951.209348
2023-03-15,410991.136371
2023-03-16,418841.067075
2023-03-17,405521.921142
2023-03-20,408238.918014
2023-03-21,418485.714856
2023-03-22,406265.931982
2023-03-23,401634.500358
2023-03-24,407096.729563
2023-03-27,411330.535550
2023-03-28,412153.196621
2023-03-29,414543.685161
2023-03-30,412388.057999
2023-03-31,418656.356480
2023-04-03,420498.444449
2023-04-04,411920.276182
2023-04-05,409160.410332
2023-04-06,409324.074496
2023-04-10,413744.774500
2023-04-11,416723.736877
2023-04-12,413681.653597
2023-04-13,416742.897834
2023-04-14,412325.423117
2023-04-17,416160.049552
2023-04-18,413205.313200
2023-04-19,415849.827205
2023-04-20,413188.388311
2023-04-21,411287.721724
2023-04-24,411287.721724
2023-04-25,400224.082010
2023-04-26,397582.603069
2023-04-27,403347.550813
2023-04-28,407582.700097
2023-05-01,406074.644106
2023-05-02,393851.797319
2023-05-03,392276.390129
2023-05-04,384509.317605
2023-05-05,395198.676634
2023-05-08,393104.123648
2023-05-09,391059.982205
2023-05-10,390512.498230
2023-05-11,387896.064492
2023-05-12,387585.747640
2023-05-15,392546.845210
2023-05-16,387325.972169
2023-05-17,400068.996653
2023-05-18,402589.431332
2023-05-19,398160.947588
2023-05-22,403297.223811
2023-05-23,403902.169647
2023-05-24,399055.343611
2023-05-25,395862.900862
2023-05-26,398554.768588
2023-05-30,396043.873546
2023-05-31,389746.775957
2023-06-01,394579.635979
2023-06-02,412454.093489
2023-06-05,404741.201940
2023-06-06,419230.936970
2023-06-07,430592.095362
2023-06-08,427836.305951
2023-06-09,423771.861045
2023-06-12,423602.352300
2023-06-13,429744.586409
2023-06-14,422739.749650
2023-06-15,427558.982796
2023-06-16,424138.510934
2023-06-20,421805.749124
2023-06-21,420835.595901
2023-06-22,415785.568750
